I,0,0,0,0,25,165,4,0,0,0,0,0,0,0,0,0,0,0,0,21,255,196,0,0,0,0,0,0,0,0,0,0,0,0,0,147,255,23,0,0,0,0,0,0,0,0,0,0,0,0,25,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,32,255,255,25,25,255,255,255,118,25,255,255,0,0,0,25,255,255,161,25,25,51,255,161,255,25,255,170,0,0,0,25,255,172,255,255,25,255,179,255,255,255,255,255,108,0,25,255,255,255,165,255,25,255,255,230,230,255,230,253,255,0,25,255,255,255,165,165,79,255,190,255,165,165,255,255,255,0,25,255,255,248,165,255,55,241,165,165,165,165,255,255,14,0,25,255,255,235,255,255,255,255,165,112,255,219,218,255,0,0,75,255,255,255,25,255,255,255,168,165,219,255,255,0,0,0,255,213,255,255,25,147,255,255,255,213,165,255,255,0,0,0,255,255,255,243,25,255,25,255,255,255,255,0,0,0,0,0,255,255,255,105,25,255,255,255,255,196,0,0,0,0,0,0,204,75,25,109,25,75,255,255,5,0,0,0,0,0,0,0
I,0,0,0,0,0,255,165,0,0,0,0,0,0,0,0,0,0,0,0,0,25,255,199,0,0,0,0,0,0,0,0,0,0,0,0,0,169,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,169,0,0,0,0,0,0,0,0,0,0,0,0,0,54,255,221,0,22,255,223,0,0,0,0,0,0,0,0,0,25,255,221,0,255,179,255,201,255,165,0,0,0,0,0,0,25,199,255,255,255,255,165,255,255,255,155,0,0,0,0,25,255,255,214,255,255,255,255,255,244,255,255,255,0,0,255,129,255,255,172,54,255,165,255,165,165,255,255,255,0,25,169,255,221,221,165,255,248,255,255,165,165,255,255,165,0,25,169,255,255,165,199,255,255,165,221,165,199,255,221,0,0,50,255,255,255,255,206,226,255,245,255,255,255,255,214,0,0,255,255,255,255,255,25,255,255,255,255,255,176,176,0,0,0,255,255,201,25,25,25,255,255,172,255,255,165,255,0,0,0,255,255,201,25,25,169,25,221,255,165,255,0,0,0,0,0,25,226,25,25,54,255,255,165,255,255,0,0,0,0,0,0
I,0,0,0,0,0,86,168,203,0,0,0,0,0,0,0,0,0,0,0,0,0,255,165,0,0,0,0,0,0,0,0,0,0,0,0,0,4,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,165,0,0,0,0,0,0,0,0,0,0,0,0,0,255,182,255,0,190,216,0,0,0,0,0,0,0,0,0,75,255,255,255,25,255,218,165,224,255,0,0,0,0,0,25,255,201,165,255,182,255,201,255,255,255,10,0,0,0,25,133,255,165,179,255,133,255,165,255,255,255,165,165,0,25,255,255,246,165,165,255,255,165,255,255,165,255,219,255,5,25,255,255,177,255,224,255,184,255,255,165,165,255,255,201,0,255,255,196,255,165,176,255,165,255,224,165,255,255,255,196,0,255,255,230,255,255,255,255,165,255,165,129,230,255,169,0,0,255,255,255,255,25,25,75,255,185,255,255,204,185,0,0,0,255,255,25,25,25,255,255,255,255,255,255,255,179,0,0,0,255,235,25,25,25,25,255,169,255,255,165,165,0,0,0,0,255,25,25,25,25,255,165,255,255,255,255,0,0,0,0,0
I,0,0,19,0,0,19,0,0,0,128,167,0,0,0,0,0,19,26,0,0,0,0,0,3,0,154,171,0,0,0,0,0,19,0,0,0,0,0,0,0,0,139,111,0,0,0,0,0,13,0,2,0,0,0,0,0,0,154,170,0,0,0,0,0,19,0,0,0,0,0,0,60,0,143,171,0,0,0,0,0,0,19,0,154,0,154,16,140,154,154,171,0,0,0,0,0,2,14,154,154,88,154,106,14,82,154,128,0,0,0,0,0,0,31,14,14,144,154,123,137,135,156,128,0,0,0,0,0,132,123,14,14,137,171,140,128,171,171,128,0,0,0,0,0,88,154,14,154,154,128,74,171,128,171,171,0,0,0,0,0,53,154,14,137,154,132,132,171,171,171,171,0,0,0,0,0,0,88,154,129,123,108,128,161,171,128,128,0,0,0,0,0,0,39,154,154,151,151,128,59,28,122,171,0,0,0,0,0,0,14,14,94,80,154,128,171,128,62,171,0,0,0,0,0,2,31,0,14,144,128,154,164,23,38,171,0,0,0,0,0,37,0,72,154,4,154,135,154,88,138,171,0,0,0,0,0
H,0,0,0,0,0,0,0,66,67,0,66,0,0,0,0,0,0,0,0,0,0,0,0,66,0,251,255,255,251,251,251,255,0,0,0,0,0,66,251,255,255,255,74,255,251,255,255,16,0,0,0,0,0,251,251,255,74,251,255,255,255,251,16,255,0,0,0,0,251,251,251,255,251,255,255,255,255,255,74,74,0,0,0,0,251,251,251,74,255,255,255,2,2,251,16,16,0,0,0,251,251,255,251,255,255,255,16,0,0,67,0,0,0,0,251,251,251,251,251,255,255,74,255,255,74,0,0,0,0,251,251,37,251,251,255,255,255,74,74,74,255,2,0,0,37,251,251,255,255,255,251,255,255,74,74,16,0,0,0,67,251,251,251,251,255,251,251,255,255,74,74,74,0,0,67,0,251,251,251,251,251,251,251,255,255,251,255,0,0,67,0,0,251,37,251,251,251,251,251,251,251,67,67,67,0,67,0,0,251,251,255,251,255,251,0,0,0,67,0,67,0,67,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,255,70,255,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,176,255,55,0,0,0,0,0,8,0,0,255,255,255,235,255,255,255,255,0,0,0,0,8,0,0,255,255,255,255,255,255,255,255,255,0,0,0,0,8,0,0,255,175,255,255,255,255,255,255,255,0,0,0,0,0,0,194,255,255,255,255,255,255,149,255,255,0,0,0,0,0,0,9,255,169,255,255,255,255,255,255,255,0,0,0,0,2,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,9,9,255,255,255,149,255,228,255,255,70,0,0,0,0,0,9,255,195,255,255,255,255,255,255,255,64,0,0,0,0,9,9,255,209,255,255,255,255,248,255,255,0,0,0,0,0,9,71,255,255,255,255,255,255,156,229,255,0,0,0,0,0,255,255,255,255,255,255,255,255,255,149,255,0,0,0,0,0,9,255,255,255,255,9,71,169,255,255,255,9,0,0,0,0
I,0,0,0,0,0,0,0,1,154,128,0,19,0,0,0,0,1,0,0,15,0,19,0,14,154,0,13,4,10,0,0,0,0,0,0,3,0,0,3,104,154,0,19,19,0,0,2,0,0,14,93,154,14,108,14,96,128,0,16,19,0,19,0,0,71,14,14,14,14,56,14,167,128,11,0,8,0,19,0,0,128,14,14,100,33,110,154,130,98,13,13,0,0,0,13,12,14,14,154,154,128,154,154,128,154,0,0,0,0,0,0,0,14,154,55,154,154,154,153,130,154,0,0,19,0,19,0,0,14,13,154,14,154,154,14,152,154,0,0,0,0,19,0,0,14,14,14,142,154,154,150,128,154,140,8,0,19,19,0,19,14,58,154,58,154,154,154,154,23,51,13,0,0,0,0,19,14,64,14,14,14,14,25,140,23,23,3,0,19,0,0,18,13,9,110,14,14,129,145,128,171,143,0,11,19,0,0,0,0,14,14,56,110,88,154,130,131,128,0,19,8,9,0,97,0,0,49,14,14,152,29,32,128,128,15,82,0,15,0,97,0,0,58,6,18,14,171,14,133,129,12,0,42,24,97,97
H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,255,255,255,255,255,255,255,255,255,255,0,0,0,0,25,255,255,204,255,255,255,165,255,204,255,165,0,0,0,25,25,25,255,25,255,212,255,239,255,255,165,255,165,51,6,25,68,255,255,247,239,255,255,165,245,255,238,165,165,44,25,25,25,215,247,216,165,165,165,165,0,0,0,0,0,0,25,25,25,255,252,252,250,255,165,0,0,0,0,0,0,0,25,25,25,25,255,165,165,165,0,0,0,0,0,0,0,0,25,25,255,255,197,165,165,165,0,0,0,0,0,0,0,0,25,25,255,255,255,165,16,0,0,0,0,0,0,0,0,0,25,255,25,255,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,0,0,0,0,0,0,0,0,255,3,0,0,0,0,0,0,5,0,8,7,2,0,255,255,197,255,0,0,0,0,0,0,5,0,0,0,0,0,255,255,149,255,0,0,0,0,0,0,6,0,0,0,0,163,255,255,189,149,255,0,0,0,0,0,5,0,0,0,255,255,197,149,255,149,255,0,0,0,0,0,1,0,1,255,255,255,255,247,255,232,162,9,0,0,0,0,0,0,0,255,255,255,255,255,255,162,255,0,0,0,0,0,3,0,0,255,189,255,255,215,230,255,255,9,0,0,0,0,2,7,9,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,255,149,255,255,255,255,255,255,255,0,0,0,0,0,7,0,255,255,255,255,151,255,255,255,255,0,0,0,0,0,0,9,255,255,255,255,215,255,255,255,255,0,0,0,0,0,0,20,255,255,255,255,255,255,255,255,255,0,0,0,0,0,9,9,255,255,255,255,255,247,207,243,255,0,0,0,0,0,143,228,255,255,255,255,162,255,255,255,255,9,0,0,0,1,101,255,255,255,255,215,255,189,189,197,149,255,0,0,0,0
I,0,0,0,0,0,255,187,0,0,0,0,0,0,0,0,0,0,0,0,0,255,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,168,0,0,0,0,0,0,0,0,0,0,0,0,0,25,255,165,0,0,255,0,0,0,0,0,0,0,0,0,0,25,255,255,0,25,255,255,214,25,255,0,0,0,0,0,0,104,255,255,255,255,255,255,255,255,255,255,9,0,0,0,25,255,255,255,237,255,255,185,183,165,32,255,255,0,0,67,25,255,255,165,255,255,255,235,165,165,25,255,165,0,25,104,255,255,255,165,244,165,196,165,80,196,255,165,165,0,25,61,255,173,255,246,255,165,165,255,255,255,255,165,173,0,255,255,255,255,255,255,25,52,255,255,255,255,255,213,0,0,255,255,255,255,25,25,25,255,255,255,255,255,165,0,0,0,255,255,255,25,25,25,165,226,201,255,246,184,200,0,0,0,255,255,25,25,25,25,255,255,241,255,165,205,0,0,0,0,25,255,25,25,89,190,255,184,165,255,0,0,0,0,0,0
H,0,0,0,0,0,0,38,251,251,251,251,231,0,0,0,0,0,0,0,207,255,253,251,251,255,253,251,251,176,249,29,0,0,0,0,251,251,74,255,73,251,251,255,255,251,251,255,0,0,0,251,252,255,255,255,59,253,254,168,251,113,255,41,41,0,101,253,253,252,253,251,56,252,28,0,47,7,1,0,0,0,44,251,255,251,255,251,255,26,40,0,24,0,0,0,0,204,78,251,251,253,181,153,255,190,255,0,0,67,0,0,7,251,175,251,251,255,74,8,255,74,0,1,0,0,67,0,67,252,251,37,251,252,221,74,101,9,0,0,0,0,67,67,30,251,198,251,251,251,251,0,0,0,0,0,67,0,63,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I,0,0,0,0,0,0,0,0,0,154,158,0,0,0,0,0,0,0,0,10,0,0,0,0,0,154,48,0,0,0,0,0,0,19,0,0,0,0,0,0,154,154,0,0,0,0,0,18,0,0,0,19,0,0,0,14,154,139,0,0,5,0,0,0,0,6,14,14,38,0,0,154,171,143,0,0,0,0,55,55,14,146,154,75,154,154,154,146,128,0,0,0,0,0,0,0,14,135,147,154,14,139,128,128,128,0,0,0,0,0,0,79,14,154,110,14,154,75,154,152,128,0,0,0,0,0,0,0,14,14,113,154,154,146,154,154,128,154,0,0,0,0,0,0,14,149,154,154,25,133,154,136,163,171,0,0,7,4,82,79,14,32,14,75,100,154,128,128,171,135,0,0,0,0,3,0,14,14,14,154,14,14,154,139,171,156,0,0,0,0,0,97,1,14,75,48,154,14,154,139,171,171,0,0,0,0,8,0,0,128,110,38,14,154,128,23,171,23,0,0,0,0,97,0,0,0,58,90,154,154,154,163,23,171,0,0,0,0,97,0,18,0,14,14,71,154,154,130,171,128,0,19,0,91,0,96
I,0,19,0,0,0,1,0,154,171,0,7,0,0,97,0,97,0,0,0,0,0,0,0,151,129,0,0,0,97,23,0,0,17,0,121,1,161,0,9,154,128,0,0,97,12,0,0,5,14,14,14,32,14,137,143,128,166,0,7,0,0,0,54,95,29,154,14,14,154,60,131,128,161,0,0,11,0,0,12,0,140,144,154,31,128,128,128,128,128,0,0,0,0,97,0,171,154,154,132,154,171,154,128,128,155,0,0,0,97,0,97,255,14,154,128,154,128,144,142,128,133,0,34,0,97,0,0,0,14,138,14,166,31,164,128,166,165,128,0,97,0,61,0,223,108,14,134,77,129,165,154,128,23,171,0,36,0,36,97,8,25,69,67,154,154,14,154,71,23,138,61,0,255,97,19,0,14,101,101,154,14,128,154,128,58,34,0,0,0,61,0,0,0,14,14,14,152,154,168,131,171,159,12,0,0,36,0,12,16,14,14,58,154,150,154,0,171,115,97,92,65,0,0,0,16,0,14,25,154,154,102,144,171,171,74,97,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I,0,0,0,18,0,0,0,146,154,0,0,0,0,0,0,0,0,3,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,6,0,0,0,0,14,128,118,0,0,0,0,0,0,0,11,10,0,0,0,0,154,154,0,0,0,0,0,0,0,0,14,14,14,154,154,100,154,128,0,0,0,0,6,0,0,0,154,139,154,14,154,154,154,128,0,0,0,0,0,0,0,0,14,154,154,154,130,139,154,128,0,0,0,0,0,0,0,0,145,149,64,154,152,153,21,130,21,0,0,0,0,18,0,6,154,154,14,75,140,136,133,152,171,0,19,19,0,0,0,0,128,40,14,64,14,154,129,130,128,0,0,19,0,0,0,18,55,14,14,14,14,154,154,169,164,0,0,30,55,9,0,97,14,154,14,14,154,112,147,162,128,2,0,0,0,13,0,0,0,14,14,14,14,154,152,128,11,0,42,78,0,42,79,0,0,14,14,68,154,154,128,23,128,0,9,97,97,97,0,0,0,14,58,14,14,49,51,143,136,18,15,0,0,18,0,48,0,14,14,14,14,154,49,0,160,0,97,97,0,0,6,0
I,0,2,15,0,0,0,0,14,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,154,0,0,0,0,0,0,0,0,0,0,18,6,0,0,154,128,0,0,0,0,0,0,0,0,14,14,124,14,0,14,154,128,0,0,0,0,0,0,0,154,135,154,14,154,146,110,154,154,0,0,0,0,0,0,1,154,154,23,154,154,154,128,130,128,0,0,0,0,0,0,0,75,154,128,129,14,154,128,171,128,0,0,0,0,0,0,0,154,81,40,14,154,154,136,149,128,0,0,0,0,0,19,19,61,142,122,154,154,47,163,154,154,0,0,0,0,0,0,0,25,14,14,154,154,150,154,148,152,157,0,0,8,0,0,0,14,149,0,14,146,146,130,128,168,131,0,0,0,0,0,74,2,14,110,28,58,154,110,95,118,154,0,76,0,6,38,0,0,14,154,154,154,14,154,171,171,128,6,13,0,0,0,0,0,7,23,14,14,14,154,130,23,28,0,20,0,19,0,0,11,0,145,100,68,154,14,147,171,171,1,19,0,0,24,0,0,8,14,14,14,14,154,171,23,91,91,43,97,20,0,97
B,0,0,0,0,0,0,0,0,255,86,0,0,0,0,0,0,2,0,0,8,0,0,255,240,255,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,240,255,9,0,0,0,0,0,2,0,0,0,0,255,255,255,169,255,255,255,0,0,0,0,0,0,0,255,0,255,255,149,255,235,255,255,0,0,0,0,0,6,143,255,0,147,255,236,255,255,255,255,0,0,0,0,1,0,255,255,255,255,255,255,255,149,155,255,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,9,255,255,255,255,255,255,255,255,155,255,0,0,0,0,0,248,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,52,255,235,149,255,255,255,255,255,255,9,0,0,0,0,9,209,255,169,255,255,255,255,255,255,255,0,0,0,0,0,9,255,255,9,255,255,255,255,255,255,147,0,0,0,0,0,9,240,9,255,255,255,255,248,155,255,255,0,0,0,0,0,255,255,255,255,255,255,255,182,255,149,255,0,0,0,0,0
B,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,255,255,0,0,0,0,0,0,0,8,0,0,4,4,255,255,152,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,9,0,0,0,0,0,0,3,0,255,255,255,255,255,255,255,255,0,0,0,0,0,4,5,0,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,87,255,255,255,255,39,255,255,255,0,0,0,0,0,0,0,9,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,91,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,0,0,0,0,3,9,9,255,255,255,255,255,255,255,255,0,0,0,0,0,0,87,255,172,63,255,255,175,255,255,63,0,0,0,0,0,9,81,255,155,255,255,255,255,179,255,255,0,0,0,0,0,9,205,255,255,255,255,255,255,185,255,9,3,0,0,0,0,177,255,255,255,255,255,255,255,255,255,255,9,0,0,0,0,70,255,255,78,9,139,255,255,255,255,255,9,0,0,0,0
B,0,2,0,0,8,0,0,0,0,255,0,0,0,0,0,0,1,6,0,6,0,0,255,255,182,255,0,0,0,0,0,0,0,0,6,0,0,0,255,255,255,235,0,0,0,0,0,0,8,0,8,0,255,0,255,255,255,149,255,9,0,0,0,0,0,0,8,15,255,24,255,255,255,255,255,255,0,0,0,0,0,4,8,255,255,255,255,255,255,255,255,255,0,0,0,0,3,0,4,255,255,255,255,255,255,182,255,255,0,0,0,0,8,3,1,24,255,255,255,149,255,149,255,255,0,0,0,0,0,8,9,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,55,255,255,255,255,255,255,255,255,255,0,0,0,0,0,3,255,255,149,255,149,255,255,255,255,255,0,0,0,0,0,9,255,255,255,255,255,255,255,255,255,255,0,0,0,0,8,9,255,240,255,255,255,255,255,255,255,0,0,0,0,0,122,255,255,255,255,255,255,255,235,255,255,9,0,0,0,0,42,255,255,255,255,255,255,255,255,255,255,178,0,1,0,0,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0
H,0,7,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,14,154,0,0,0,0,0,0,0,0,0,0,11,0,0,71,154,62,141,150,71,128,133,0,0,0,0,0,0,14,154,88,154,156,128,154,156,129,170,171,0,0,0,0,14,14,79,14,14,128,142,171,171,141,92,154,0,0,0,0,2,14,154,139,130,154,1,0,0,0,4,97,0,0,0,0,14,106,154,154,128,137,128,0,0,0,0,0,0,0,0,14,14,14,154,151,128,162,139,0,0,0,0,21,97,0,0,14,14,71,14,140,148,128,0,0,27,21,0,0,0,0,0,14,14,150,14,140,171,19,19,0,0,0,0,255,0,0,0,14,14,14,137,14,0,0,19,19,0,0,0,97,97,0,0,14,77,88,0,0,1,0,60,52,21,0,52,1,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,1,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,1,0,0,240,255,6,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,178,0,0,0,0,0,0,0,0,0,0,0,255,169,255,255,255,255,0,0,0,0,0,0,0,0,3,0,255,235,255,249,208,255,9,0,0,0,0,0,0,1,255,255,255,195,208,255,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,255,172,255,255,0,0,0,0,0,3,0,181,255,255,255,255,255,255,255,255,0,0,0,0,0,1,8,248,255,255,255,255,255,255,255,255,0,0,0,0,0,0,9,208,255,255,255,255,255,222,255,255,0,0,0,0,0,0,9,255,255,255,255,255,255,255,255,255,0,0,0,0,7,2,9,255,255,255,169,169,255,255,255,255,0,0,0,0,0,0,9,208,149,255,255,255,255,214,255,9,0,0,0,0,0,9,9,255,9,255,255,255,217,149,255,255,0,0,0,0,1,9,9,255,255,255,255,255,149,149,222,255,9,0,0,0,0
I,0,0,0,0,0,19,16,154,154,0,0,0,0,0,1,0,19,2,14,154,145,0,0,154,154,0,0,0,0,0,19,0,14,22,14,154,18,14,14,130,131,0,0,0,9,0,0,0,154,14,14,14,154,154,14,154,128,0,0,0,0,93,0,0,128,149,154,14,128,154,154,128,159,0,0,0,0,0,0,199,32,154,130,154,128,154,128,154,135,0,0,8,0,0,0,0,14,154,151,99,154,141,128,23,135,0,0,97,0,23,5,76,75,14,53,154,147,143,171,128,53,0,19,5,0,0,97,21,14,14,27,61,147,154,128,154,167,171,0,19,0,75,97,56,14,21,14,14,111,152,171,129,39,146,0,5,43,0,0,30,19,14,14,154,16,14,154,164,166,132,51,97,31,97,83,0,0,5,14,14,14,154,154,131,171,171,97,0,0,0,0,0,4,0,81,142,99,88,145,112,0,82,31,10,0,52,97,78,17,0,14,14,14,143,130,171,167,0,97,0,46,97,97,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I,0,0,0,9,255,173,0,0,0,0,0,0,0,0,0,0,0,0,0,25,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,25,255,255,0,0,25,15,0,0,0,0,0,0,0,0,0,25,255,255,25,25,25,255,255,255,255,255,255,0,0,0,25,255,255,252,255,249,25,255,255,255,255,255,255,0,0,0,25,255,255,165,255,255,255,255,255,186,255,255,255,255,0,10,25,255,255,255,165,165,25,255,255,167,255,165,255,255,0,25,25,255,224,165,165,173,255,255,165,165,165,255,255,255,0,25,190,255,255,255,165,255,255,226,165,165,244,255,255,0,0,25,255,165,255,255,255,255,255,254,165,168,255,255,255,0,0,25,255,255,255,255,255,255,255,255,165,255,255,255,0,0,0,255,233,255,255,255,25,255,25,255,224,255,255,0,0,0,0,255,255,255,255,133,255,255,255,255,165,251,0,0,0,0,0,255,255,255,255,25,89,255,255,255,0,0,0,0,0,0,0,25,25,255,25,255,255,238,255,0,0,0,0,0,0,0,0
I,0,0,0,0,0,165,165,0,0,0,0,0,0,0,0,0,0,0,0,0,25,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,165,0,0,0,0,0,0,0,0,0,0,0,0,0,55,255,165,0,0,0,0,0,0,0,0,0,0,0,0,0,25,238,255,0,25,197,0,0,25,0,0,0,0,0,0,0,25,255,126,145,65,255,255,255,255,255,0,0,0,0,0,1,255,255,255,241,255,197,255,255,170,28,255,255,0,0,0,25,255,255,255,25,255,255,255,165,193,255,255,191,0,0,25,25,255,165,227,255,255,246,165,165,193,255,181,171,0,25,255,255,255,255,170,249,165,169,170,255,255,255,167,255,0,25,255,255,255,255,204,154,126,255,255,255,255,165,165,16,0,255,255,255,255,68,25,255,255,255,255,255,255,179,215,0,0,255,255,255,25,25,25,25,255,165,182,255,255,179,0,0,0,255,126,255,25,25,25,154,255,255,255,165,215,9,0,0,0,241,255,154,25,255,255,255,255,255,165,165,16,0,0,0,0,25,255,154,25,25,255,255,255,165,165,0,0,0,0,0,0
H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,97,56,56,205,255,255,255,0,0,0,0,0,0,255,255,182,255,255,223,255,247,255,255,255,0,0,0,0,25,39,38,214,241,25,25,255,255,255,255,165,165,255,0,25,25,255,255,255,228,255,255,227,255,165,170,165,165,165,25,25,25,255,170,238,205,0,165,227,0,0,0,0,0,0,25,25,25,97,255,255,165,255,165,0,0,0,0,0,0,0,25,25,25,154,255,172,165,133,165,0,0,0,0,0,0,0,25,25,25,154,204,165,181,165,0,0,0,0,0,0,0,0,25,97,25,25,255,165,165,0,0,0,0,0,0,0,0,0,25,25,25,255,255,60,0,0,0,0,0,0,0,0,0,0,255,25,255,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,4,0,0,2,0,5,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,5,2,255,2,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,70,0,0,0,0,0,0,0,0,1,0,0,255,176,255,255,255,255,0,0,0,0,0,0,2,0,2,0,255,195,176,149,149,255,2,0,0,0,0,0,2,64,255,194,255,248,255,255,255,255,9,0,0,0,0,0,0,255,255,255,255,255,255,255,149,255,255,0,0,0,0,6,0,24,255,255,255,255,255,255,255,255,9,0,0,0,0,0,0,70,255,255,255,255,255,255,255,255,71,0,0,0,0,0,0,147,255,255,255,255,255,255,255,255,9,0,0,0,0,0,55,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,9,255,255,255,255,255,255,255,255,255,0,0,0,2,0,0,9,255,255,255,195,235,255,255,255,255,0,0,0,0,0,9,9,255,255,255,255,255,176,176,255,9,0,0,0,0,0,9,147,255,9,255,255,255,255,176,248,255,0,0,0,0,0,9,255,255,255,255,255,248,149,229,255,255,9,0,0,0,0
B,0,0,1,0,0,0,0,5,255,0,0,0,0,0,6,0,2,0,1,0,0,255,255,201,255,255,0,0,0,0,2,0,0,0,0,0,5,255,255,149,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,232,149,149,255,4,0,0,0,0,0,0,0,255,0,255,149,255,255,149,255,255,0,0,0,0,1,0,245,159,231,255,255,255,255,149,255,255,0,0,0,0,0,0,255,255,255,255,255,255,255,149,192,255,0,0,0,0,0,0,255,255,255,149,255,149,255,149,232,255,0,6,0,0,8,0,255,255,255,232,255,255,255,255,255,205,0,0,0,0,0,1,255,255,218,255,255,255,255,255,255,222,0,0,0,0,1,255,192,255,245,255,149,255,255,255,254,255,0,0,0,0,0,9,255,255,255,255,255,255,255,199,199,186,0,0,0,0,0,10,255,149,255,255,255,255,255,255,255,4,0,0,0,0,9,255,255,255,255,255,255,206,149,255,255,4,0,0,0,0,9,15,255,216,255,255,255,235,238,149,255,27,0,0,0,1,9,255,255,255,255,255,255,179,149,225,248,124,0,0,0,0
H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,165,87,255,228,255,0,0,0,0,0,0,0,89,25,255,89,255,255,208,207,191,72,0,0,0,0,255,75,255,25,255,237,255,25,255,255,255,165,0,0,25,255,255,255,255,219,25,255,225,255,241,165,210,165,0,0,25,46,255,25,25,255,255,255,165,162,190,0,0,0,0,25,255,255,255,252,165,255,249,165,5,0,0,0,0,0,0,25,255,165,168,168,165,255,165,165,39,0,0,0,0,0,25,25,255,255,255,255,246,165,246,165,234,0,0,0,0,0,25,25,25,25,255,255,241,255,165,165,0,0,0,0,0,0,25,25,25,25,255,165,235,185,233,165,0,0,0,0,0,0,25,25,255,255,255,165,165,165,165,17,0,0,0,0,0,0,25,25,255,255,255,255,224,165,165,0,0,0,0,0,0,0,25,25,255,255,255,201,165,67,0,0,0,0,0,0,0,0,25,255,133,255,255,255,0,0,0,0,0,0,0,0,0,0
